,Total_Delays,Day_of_Week,Season,Pressure,Wind_Speed,Average_Temperature,Precipitation,Is_Monday,Is_Tuesday,Is_Wednesday,Is_Thursday,Is_Friday,Is_Saturday,Is_Sunday,Is_Winter,Is_Spring,Is_Summer,Is_Autumn,S_Day_of_Week,S_Season,S_Pressure,S_Wind_Speed,S_Average_Temperature,S_Precipitation,S_Is_Monday,S_Is_Tuesday,S_Is_Wednesday,S_Is_Thursday,S_Is_Friday,S_Is_Saturday,S_Is_Sunday,S_Is_Winter,S_Is_Spring,S_Is_Summer,S_Is_Autumn
2019-04-21,72.0,6,1,1016.6,13.7,16.2,0.8,False,False,False,False,False,False,True,False,True,False,False,1.4996799001224874,-0.4343104477546171,0.1041243209601091,-0.6211972007038213,0.49242143459320004,-0.2821203358345781,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-22,220.0,0,1,1017.6,18.7,12.6,58.4,True,False,False,False,False,False,False,False,True,False,False,-1.4998565200612606,-0.4343104477546171,0.22939747696615384,0.20469451058951105,0.1099605894954413,6.973741533563517,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-23,209.0,1,1,1013.2,18.7,10.4,5.3,False,True,False,False,False,False,False,False,True,False,False,-0.9999337833639692,-0.4343104477546171,-0.32180440946044014,0.20469451058951105,-0.12376548250874454,0.2847438727121482,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-24,221.0,2,1,1006.8,15.5,12.7,1.0,False,False,True,False,False,False,False,False,True,False,False,-0.5000110466666778,-0.4343104477546171,-1.1235526078991378,-0.32387618463822154,0.12058450185926789,-0.2569263710102791,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-25,204.0,3,1,1013.6,16.9,10.4,0.0,False,False,False,True,False,False,False,False,True,False,False,-8.830996938653731e-05,-0.4343104477546171,-0.2716951470580251,-0.09262650547608872,-0.12376548250874454,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-26,159.0,4,1,1009.2,24.1,9.2,18.8,False,False,False,False,True,False,False,False,True,False,False,0.4998344267279048,-0.4343104477546171,-0.8228970334846192,1.0966575587863103,-0.25125243087466426,1.9853364983523272,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-27,97.0,5,1,996.5,28.8,10.1,16.8,False,False,False,False,False,True,False,False,True,False,False,0.9997571634251962,-0.4343104477546171,-2.413866114761393,1.8729957674020428,-0.15563721960022453,1.7333968501093378,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-28,94.0,6,1,1014.3,16.9,9.4,0.3,False,False,False,False,False,False,True,False,True,False,False,1.4996799001224874,-0.4343104477546171,-0.18400393785380234,-0.09262650547608872,-0.23000460614701088,-0.34510524789532543,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-29,181.0,0,1,1025.8,15.1,11.0,0.0,True,False,False,False,False,False,False,False,True,False,False,-1.4998565200612606,-0.4343104477546171,1.2566373562157123,-0.3899475215416882,-0.06002200832578479,-0.38289619513177386,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-04-30,176.0,1,1,1024.7,12.2,9.6,3.6,False,True,False,False,False,False,False,False,True,False,False,-0.9999337833639692,-0.4343104477546171,1.1188368846090744,-0.8689647140918211,-0.2087567814193577,0.07059517170560718,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-01,134.0,2,1,1029.2,10.1,10.3,0.0,False,False,True,False,False,False,False,False,True,False,False,-0.5000110466666778,-0.4343104477546171,1.6825660866362757,-1.2158392328350205,-0.13438939487257115,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-02,200.0,3,1,1022.8,15.5,8.9,1.5,False,False,False,True,False,False,False,False,True,False,False,-8.830996938653731e-05,-0.4343104477546171,0.880817888197578,-0.32387618463822154,-0.28312416796614404,-0.19394145894953174,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-03,166.0,4,1,1020.2,10.8,8.9,2.8,False,False,False,False,True,False,False,False,True,False,False,0.4998344267279048,-0.4343104477546171,0.555107682581873,-1.1002143932539539,-0.28312416796614404,-0.03018068759158863,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-04,114.0,5,1,1012.8,9.4,11.2,3.6,False,False,False,False,False,True,False,False,True,False,False,0.9997571634251962,-0.4343104477546171,-0.37191367186286944,-1.331464072416087,-0.0387741835981316,0.07059517170560718,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-05,95.0,6,1,1012.8,10.4,9.8,0.3,False,False,False,False,False,False,True,False,True,False,False,1.4996799001224874,-0.4343104477546171,-0.37191367186286944,-1.1662857301574205,-0.1875089566917043,-0.34510524789532543,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-06,189.0,0,1,1016.0,17.6,11.3,0.0,True,False,False,False,False,False,False,False,True,False,False,-1.4998565200612606,-0.4343104477546171,0.028960427356479405,0.022998334104978285,-0.028150271234304816,-0.38289619513177386,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-07,162.0,1,1,1019.6,17.6,14.6,2.0,False,True,False,False,False,False,False,False,True,False,False,-0.9999337833639692,-0.4343104477546171,0.4799437889782433,0.022998334104978285,0.32243883677197394,-0.1309565468887844,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-08,209.0,2,1,1022.9,14.8,14.4,0.0,False,False,True,False,False,False,False,False,True,False,False,-0.5000110466666778,-0.4343104477546171,0.8933452037981853,-0.439501024219288,0.30119101204432075,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-09,179.0,3,1,1027.9,17.3,11.3,0.0,False,False,False,True,False,False,False,False,True,False,False,-8.830996938653731e-05,-0.4343104477546171,1.5197109838284233,-0.026555168572621777,-0.028150271234304816,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-10,169.0,4,1,1019.1,18.7,12.9,0.3,False,False,False,False,True,False,False,False,True,False,False,0.4998344267279048,-0.4343104477546171,0.41730721097522094,0.20469451058951105,0.14183232658692127,-0.34510524789532543,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-11,159.0,5,1,1014.0,17.6,17.7,0.0,False,False,False,False,False,True,False,False,True,False,False,0.9997571634251962,-0.4343104477546171,-0.22158588465561008,0.022998334104978285,0.6517801200505995,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-12,94.0,6,1,1017.2,10.4,10.3,9.9,False,False,False,False,False,False,True,False,True,False,False,1.4996799001224874,-0.4343104477546171,0.17928821456373878,-1.1662857301574205,-0.13438939487257115,0.864205063671024,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-13,203.0,0,1,1013.9,25.6,9.3,20.8,True,False,False,False,False,False,False,False,True,False,False,-1.4998565200612606,-0.4343104477546171,-0.2341132002562174,1.34442507217431,-0.24062851851083747,2.237276146595317,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-14,187.0,1,1,1010.1,18.7,7.4,3.8,False,True,False,False,False,False,False,False,True,False,False,-0.9999337833639692,-0.4343104477546171,-0.7101511930791817,0.20469451058951105,-0.44248285342354354,0.0957891365299061,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-15,190.0,2,1,1008.5,14.8,10.5,0.3,False,False,True,False,False,False,False,False,True,False,False,-0.5000110466666778,-0.4343104477546171,-0.9105882426888562,-0.439501024219288,-0.11314157014491795,-0.34510524789532543,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-16,249.0,3,1,1009.8,10.4,14.1,0.0,False,False,False,True,False,False,False,False,True,False,False,-8.830996938653731e-05,-0.4343104477546171,-0.7477331398810037,-1.1662857301574205,0.2693192749528408,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-17,215.0,4,1,1008.4,8.6,12.9,6.1,False,False,False,False,True,False,False,False,True,False,False,0.4998344267279048,-0.4343104477546171,-0.9231155582894635,-1.4636067462230202,0.14183232658692127,0.385519732009344,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-18,118.0,5,1,1012.9,18.4,16.6,0.0,False,False,False,False,False,True,False,False,True,False,False,0.9997571634251962,-0.4343104477546171,-0.3593863562622621,0.155141007911911,0.5349170840485068,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-19,69.0,6,1,1017.0,23.4,15.7,5.6,False,False,False,False,False,False,True,False,True,False,False,1.4996799001224874,-0.4343104477546171,0.15423358336252416,0.9810327192052434,0.4393018727740669,0.32253481994859656,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-20,214.0,0,1,1007.1,23.0,22.6,3.3,True,False,False,False,False,False,False,False,True,False,False,-1.4998565200612606,-0.4343104477546171,-1.0859706610973159,0.914961382301777,1.1723518258781047,0.03280422446915873,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-21,237.0,1,1,1008.3,29.9,19.5,0.0,False,True,False,False,False,False,False,False,True,False,False,-0.9999337833639692,-0.4343104477546171,-0.9356428738900708,2.0546919438865756,0.843010542599479,-0.38289619513177386,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-22,202.0,2,1,1020.8,22.3,16.0,0.0,False,False,True,False,False,False,False,False,True,False,False,-0.5000110466666778,-0.4343104477546171,0.6302715761854885,0.7993365427207106,0.47117360986554685,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-23,213.0,3,1,1018.6,24.1,15.9,3.0,False,False,False,True,False,False,False,False,True,False,False,-8.830996938653731e-05,-0.4343104477546171,0.3546706329721986,1.0966575587863103,0.46054969750172026,-0.004986722767289663,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-24,165.0,4,1,1009.0,24.8,18.4,0.0,False,False,False,False,True,False,False,False,True,False,False,0.4998344267279048,-0.4343104477546171,-0.8479516646858338,1.2122823983673767,0.7261475065973859,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-25,71.0,5,1,1020.3,19.8,16.2,0.8,False,False,False,False,False,True,False,False,True,False,False,0.9997571634251962,-0.4343104477546171,0.5676349981824661,0.38639068707404445,0.49242143459320004,-0.2821203358345781,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-26,89.0,6,1,1010.7,19.1,21.4,5.8,False,False,False,False,False,False,True,False,True,False,False,1.4996799001224874,-0.4343104477546171,-0.634987299475552,0.270765847492978,1.044864877512185,0.34772878477289554,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-27,128.0,0,1,1011.9,15.5,20.6,0.0,True,False,False,False,False,False,False,False,True,False,False,-1.4998565200612606,-0.4343104477546171,-0.4846595122683069,-0.32387618463822154,0.9598735786015721,-0.38289619513177386,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-28,197.0,1,1,1013.2,19.8,14.2,7.6,False,True,False,False,False,False,False,False,True,False,False,-0.9999337833639692,-0.4343104477546171,-0.32180440946044014,0.38639068707404445,0.2799431873166674,0.5744744681915861,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-29,175.0,2,1,1008.2,14.8,11.3,0.0,False,False,True,False,False,False,False,False,True,False,False,-0.5000110466666778,-0.4343104477546171,-0.9481701894906639,-0.439501024219288,-0.028150271234304816,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-30,209.0,3,1,1008.1,12.2,13.3,5.8,False,False,False,True,False,False,False,False,True,False,False,-8.830996938653731e-05,-0.4343104477546171,-0.9606975050912712,-0.8689647140918211,0.18432797604222784,0.34772878477289554,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-05-31,205.0,4,1,1006.4,14.8,17.1,1.8,False,False,False,False,True,False,False,False,True,False,False,0.4998344267279048,-0.4343104477546171,-1.173661870301553,-0.439501024219288,0.5880366458676399,-0.15615051171308333,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,1.6869463665091018,-0.5761944116355172,-0.563682029310495
2019-06-01,130.0,5,2,1010.7,13.3,15.6,0.0,False,False,False,False,False,True,False,False,False,True,False,0.9997571634251962,0.4669474132200484,-0.634987299475552,-0.6872685376072877,0.4286779604102403,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-02,131.0,6,2,1007.1,13.3,13.4,1.0,False,False,False,False,False,False,True,False,False,True,False,1.4996799001224874,0.4669474132200484,-1.0859706610973159,-0.6872685376072877,0.19495188840605443,-0.2569263710102791,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-03,235.0,0,2,1008.5,24.8,17.7,1.0,True,False,False,False,False,False,False,False,False,True,False,-1.4998565200612606,0.4669474132200484,-0.9105882426888562,1.2122823983673767,0.6517801200505995,-0.2569263710102791,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-04,268.0,1,2,1015.7,15.5,17.0,0.0,False,True,False,False,False,False,False,False,False,True,False,-0.9999337833639692,0.4669474132200484,-0.008621519445328319,-0.32387618463822154,0.5774127335038132,-0.38289619513177386,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-05,183.0,2,2,1010.0,19.8,21.9,1.3,False,False,True,False,False,False,False,False,False,True,False,-0.5000110466666778,0.4669474132200484,-0.722678508679789,0.38639068707404445,1.097984439331318,-0.2191354237738307,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-06,275.0,3,2,1006.3,15.8,20.9,0.3,False,False,False,True,False,False,False,False,False,True,False,-8.830996938653731e-05,0.4669474132200484,-1.1861891859021603,-0.2743226819606215,0.9917453156930517,-0.34510524789532543,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-07,219.0,4,2,1012.8,13.7,20.1,0.0,False,False,False,False,True,False,False,False,False,True,False,0.4998344267279048,0.4669474132200484,-0.37191367186286944,-0.6211972007038213,0.9067540167824389,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-08,145.0,5,2,1020.4,16.2,20.1,0.0,False,False,False,False,False,True,False,False,False,True,False,0.9997571634251962,0.4669474132200484,0.5801623137830734,-0.20825134505715515,0.9067540167824389,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-09,135.0,6,2,1026.0,15.8,19.7,0.0,False,False,False,False,False,False,True,False,False,True,False,1.4996799001224874,0.4669474132200484,1.2816919874169268,-0.2743226819606215,0.8642583673271322,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-10,212.0,0,2,1021.1,16.6,19.1,3.6,True,False,False,False,False,False,False,False,False,True,False,-1.4998565200612606,0.4669474132200484,0.6678535229873105,-0.1421800081536882,0.8005148931441726,0.07059517170560718,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-11,258.0,1,2,1010.7,19.1,21.1,13.5,False,True,False,False,False,False,False,False,False,True,False,-0.9999337833639692,0.4669474132200484,-0.634987299475552,0.270765847492978,1.0129931404207053,1.3176964305084051,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-12,191.0,2,2,1020.1,18.7,20.2,0.0,False,False,True,False,False,False,False,False,False,True,False,-0.5000110466666778,0.4669474132200484,0.5425803669812657,0.20469451058951105,0.9173779291462654,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-13,251.0,3,2,1013.8,18.4,15.1,16.0,False,False,False,True,False,False,False,False,False,True,False,-8.830996938653731e-05,0.4669474132200484,-0.24664051585682473,0.155141007911911,0.3755583985911071,1.6326209908121418,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-14,194.0,4,2,1009.3,23.0,17.3,0.0,False,False,False,False,True,False,False,False,False,True,False,0.4998344267279048,0.4669474132200484,-0.810369717884026,0.914961382301777,0.6092844705952931,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-15,121.0,5,2,1015.5,24.5,22.0,0.0,False,False,False,False,False,True,False,False,False,True,False,0.9997571634251962,0.4669474132200484,-0.03367615064654297,1.1627288956897768,1.1086083516951448,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-16,70.0,6,2,1011.2,12.2,20.7,2.8,False,False,False,False,False,False,True,False,False,True,False,1.4996799001224874,0.4669474132200484,-0.5723507214725296,-0.8689647140918211,0.9704974909653985,-0.03018068759158863,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,2.4489850575521523,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-17,209.0,0,2,1013.3,13.7,20.3,0.0,True,False,False,False,False,False,False,False,False,True,False,-1.4998565200612606,0.4669474132200484,-0.3092770938598471,-0.6211972007038213,0.9280018415100921,-0.38289619513177386,2.4489850575521523,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-18,199.0,1,2,1014.1,9.0,19.4,2.5,False,True,False,False,False,False,False,False,False,True,False,-0.9999337833639692,0.4669474132200484,-0.20905856905500275,-1.3975354093195536,0.8323866302356522,-0.06797163482803703,-0.40833242200323394,2.4489850575521523,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-19,154.0,2,2,1011.1,12.2,17.9,0.0,False,False,True,False,False,False,False,False,False,True,False,-0.5000110466666778,0.4669474132200484,-0.584878037073137,-0.8689647140918211,0.6730279447782527,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,2.450752561727087,-0.40803792909035363,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-20,201.0,3,2,1003.5,10.8,18.9,9.4,False,False,False,True,False,False,False,False,False,True,False,-8.830996938653731e-05,0.4669474132200484,-1.5369540227190799,-1.1002143932539539,0.779267068416519,0.8012201516102766,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,2.450752561727087,-0.40833242200323394,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-21,207.0,4,2,999.5,16.6,19.9,30.2,False,False,False,False,True,False,False,False,False,True,False,0.4998344267279048,0.4669474132200484,-2.038046646743259,-0.1421800081536882,0.8855061920547854,3.421392493337367,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,2.4489850575521523,-0.40833242200323394,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
2019-06-22,100.0,5,2,1007.6,19.8,22.3,0.0,False,False,False,False,False,True,False,False,False,True,False,0.9997571634251962,0.4669474132200484,-1.0233340830942936,0.38639068707404445,1.1404800887866249,-0.38289619513177386,-0.40833242200323394,-0.40833242200323394,-0.40803792909035363,-0.40803792909035363,-0.40833242200323394,2.4489850575521523,-0.40833242200323394,-0.576738345043979,-0.5927870736455951,1.735525336251558,-0.563682029310495
