,Total_Delays,Day_of_Week,Season,Pressure,Wind_Speed,Average_Temperature,Precipitation,Is_Monday,Is_Tuesday,Is_Wednesday,Is_Thursday,Is_Friday,Is_Saturday,Is_Sunday,Is_Winter,Is_Spring,Is_Summer,Is_Autumn,S_Day_of_Week,S_Season,S_Pressure,S_Wind_Speed,S_Average_Temperature,S_Precipitation,S_Is_Monday,S_Is_Tuesday,S_Is_Wednesday,S_Is_Thursday,S_Is_Friday,S_Is_Saturday,S_Is_Sunday,S_Is_Winter,S_Is_Spring,S_Is_Summer,S_Is_Autumn
2021-09-04,108.0,5,3,1013.8,15.8,21.7,0.0,False,False,False,False,False,True,False,False,False,False,True,1.000855066423862,1.3991186016475654,-0.3089189643661282,-0.3027158342961121,1.0937326622793662,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-05,59.0,6,3,1011.5,14.0,21.0,1.3,False,False,False,False,False,False,True,False,False,False,True,1.5008552490523497,1.3991186016475654,-0.5973748209569988,-0.5988784037598359,1.0203770776645587,-0.24392498231451237,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-06,61.0,0,3,1007.3,16.9,23.8,0.0,True,False,False,False,False,False,False,False,False,False,True,-1.4991458467185772,1.3991186016475654,-1.1241202982099092,-0.12172759740161458,1.3137994161237894,-0.40869377837987336,2.450711738240974,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-07,173.0,1,3,1012.6,16.2,23.1,0.0,False,True,False,False,False,False,False,False,False,False,True,-0.9991456640900893,1.3991186016475654,-0.45941767215266377,-0.23690192997084036,1.2404438315089816,-0.40869377837987336,-0.40804472610791886,2.4421887138969653,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-08,159.0,2,3,1012.0,22.0,23.4,0.0,False,False,True,False,False,False,False,False,False,False,True,-0.49914548146160154,1.3991186016475654,-0.5346670260459387,0.7173996827456028,1.2718819392010419,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-09,207.0,3,3,1008.4,11.9,23.6,24.4,False,False,False,True,False,False,False,False,False,False,True,0.0008547011668863009,1.3991186016475654,-0.9861631494055741,-0.9444014014675135,1.2928406776624157,2.6838897785392097,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-10,251.0,4,3,1008.3,18.4,21.8,4.8,False,False,False,False,True,False,False,False,False,False,True,0.5008548837953741,1.3991186016475654,-0.998704708387789,0.1250745438181552,1.104212031510053,0.1996833147845364,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-11,100.0,5,3,1019.0,17.6,20.3,0.0,False,False,False,False,False,True,False,False,False,False,True,1.000855066423862,1.3991186016475654,0.34324210270890226,-0.006553264832388224,0.9470214930497509,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-12,99.0,6,3,1016.2,24.1,22.8,0.0,False,False,False,False,False,False,True,False,False,False,True,1.5008552490523497,1.3991186016475654,-0.007921548793028423,1.0629226804532808,1.2090057238169212,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-13,230.0,0,3,1014.5,14.4,24.7,1.5,True,False,False,False,False,False,False,False,False,False,True,-1.4991458467185772,1.3991186016475654,-0.22112805149063838,-0.5330644994345639,1.4081137391999705,-0.2185759367659953,2.450711738240974,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
