,Total_Delays,Day_of_Week,Season,Pressure,Wind_Speed,Average_Temperature,Precipitation,Is_Monday,Is_Tuesday,Is_Wednesday,Is_Thursday,Is_Friday,Is_Saturday,Is_Sunday,Is_Winter,Is_Spring,Is_Summer,Is_Autumn,S_Day_of_Week,S_Season,S_Pressure,S_Wind_Speed,S_Average_Temperature,S_Precipitation,S_Is_Monday,S_Is_Tuesday,S_Is_Wednesday,S_Is_Thursday,S_Is_Friday,S_Is_Saturday,S_Is_Sunday,S_Is_Winter,S_Is_Spring,S_Is_Summer,S_Is_Autumn
2019-01-14,119.0,0,0,1023.1,14.0,-3.1,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.5,-1.3396892588895704,0.9002879130370085,-0.6091000511897839,-1.5914745660350935,-0.39939659334445743,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-15,122.0,1,0,1018.2,11.9,-1.2,0.0,False,True,False,False,False,False,False,True,False,False,False,-1.0,-1.3396892588895704,0.272387579322632,-0.9613493228119375,-1.3919925197076903,-0.39939659334445743,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-16,161.0,2,0,1015.8,18.7,-0.1,0.0,False,False,True,False,False,False,False,True,False,False,False,-0.5,-1.3396892588895704,-0.0351554412721777,0.17926736625027398,-1.2765029139391937,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-17,177.0,3,0,1026.9,15.5,-2.7,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,-1.3396892588895704,1.3872310289787808,-0.3574934286025314,-1.54947834575564,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-18,148.0,4,0,1020.1,10.8,0.2,0.0,False,False,False,False,True,False,False,True,False,False,False,0.5,-1.3396892588895704,0.515859137293511,-1.1458608460425894,-1.245005748729604,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-19,95.0,5,0,1023.6,19.4,0.4,3.3,False,False,False,False,False,True,False,True,False,False,False,1.0,-1.3396892588895704,0.9643593756609248,0.29668379012432505,-1.2240076385898773,0.03969881916802155,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-20,153.0,6,0,1000.7,28.8,-1.3,30.5,False,False,False,False,False,False,True,True,False,False,False,1.5,-1.3396892588895704,-1.9701136125144372,1.8734186250044416,-1.4024915747775537,3.658909491998152,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-21,213.0,0,0,1008.8,32.4,-12.6,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.5,-1.3396892588895704,-0.9321559180070054,2.4772745192138474,-2.588884797672109,-0.39939659334445743,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-22,333.0,1,0,1030.5,22.7,-9.8,0.0,False,True,False,False,False,False,False,True,False,False,False,-1.0,-1.3396892588895704,1.8485455598709664,0.8502183598162809,-2.2949112557159363,-0.39939659334445743,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-23,249.0,2,0,1024.2,22.0,-1.4,0.0,False,False,True,False,False,False,False,True,False,False,False,-0.5,-1.3396892588895704,1.041245130809627,0.7328019359422298,-1.412990629847417,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-24,273.0,3,0,1000.6,38.2,11.1,25.4,False,False,False,True,False,False,False,True,False,False,False,0.0,-1.3396892588895704,-1.9829279050392234,3.4501534598845582,-0.10060874611450174,2.9803074908425025,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-25,211.0,4,0,1010.7,22.0,3.9,0.0,False,False,False,False,True,False,False,True,False,False,False,0.5,-1.3396892588895704,-0.6886843600361119,0.7328019359422298,-0.8565407111446609,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-26,72.0,5,0,1023.1,13.7,-0.9,0.0,False,False,False,False,False,True,False,True,False,False,False,1.0,-1.3396892588895704,0.9002879130370085,-0.6594213757072346,-1.3604953544981004,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-27,45.0,6,0,1018.6,21.2,1.7,0.0,False,False,False,False,False,False,True,True,False,False,False,1.5,-1.3396892588895704,0.32364474942176213,0.5986117372290283,-1.087519922681654,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-28,101.0,0,0,1017.9,16.2,1.1,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.5,-1.3396892588895704,0.23394470174827353,-0.24007700472848031,-1.1505142531008339,-0.39939659334445743,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-29,129.0,1,0,1017.0,20.2,-2.4,1.3,False,True,False,False,False,False,False,True,False,False,False,-1.0,-1.3396892588895704,0.11861606902522716,0.4308739888375266,-1.5179811805460504,-0.22641961265772328,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-30,194.0,2,0,1008.6,25.6,0.7,4.1,False,False,True,False,False,False,False,True,False,False,False,-0.5,-1.3396892588895704,-0.9577845030565632,1.3366578301516363,-1.1925104733802874,0.14614619189831946,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-01-31,188.0,3,0,1023.7,27.7,-10.9,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,-1.3396892588895704,0.9771736681857109,1.6889071017737896,-2.4104008614844328,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-01,166.0,4,0,1027.2,21.2,-8.9,0.0,False,False,False,False,True,False,False,True,False,False,False,0.5,-1.3396892588895704,1.4256739065531248,0.5986117372290283,-2.200419760087166,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-02,56.0,5,0,1020.7,20.5,-5.5,0.0,False,False,False,False,False,True,False,True,False,False,False,1.0,-1.3396892588895704,0.5927448924422133,0.4811953133549772,-1.8434518877118131,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-03,56.0,6,0,1020.1,10.1,1.0,0.0,False,False,False,False,False,False,True,True,False,False,False,1.5,-1.3396892588895704,0.515859137293511,-1.2632772699166408,-1.1610133081706973,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-04,192.0,0,0,1016.5,15.1,7.1,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.5,-1.3396892588895704,0.0545446064013109,-0.42458852795913216,-0.5205709489090347,-0.39939659334445743,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-05,321.0,1,0,1013.2,19.4,10.7,0.0,False,True,False,False,False,False,False,True,False,False,False,-1.0,-1.3396892588895704,-0.3683270469165306,0.29668379012432505,-0.14260496639395506,-0.39939659334445743,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-06,166.0,2,0,1022.8,16.2,4.2,9.4,False,False,True,False,False,False,False,True,False,False,False,-0.5,-1.3396892588895704,0.86184503546265,-0.24007700472848031,-0.8250435459350709,0.8513600362365434,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-07,139.0,3,0,1020.7,15.5,3.3,5.3,False,False,False,True,False,False,False,True,False,False,False,0.0,-1.3396892588895704,0.5927448924422133,-0.3574934286025314,-0.9195350415638408,0.3058172509937664,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-08,157.0,4,0,1011.6,21.2,6.1,1.8,False,False,False,False,True,False,False,True,False,False,False,0.5,-1.3396892588895704,-0.5733557273130656,0.5986117372290283,-0.6255614996076678,-0.15989000470128706,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2019-02-09,81.0,5,0,1028.0,31.7,-0.4,0.0,False,False,False,False,False,True,False,True,False,False,False,1.0,-1.3396892588895704,1.528188246751385,2.3598580953397965,-1.3080000791487838,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
