,Model,Data,RMSE
5164,RandomForest,Season Data Improvement,1.2634058551941934
5165,RandomForest,Weather Data Improvement,3.230066008495001
5166,Linear,No Additional Data,44.279361330964875
5167,Linear,Any Data,30.807306060804855
5168,Linear,Any Data Improvement,30.42513456656141
5169,Linear,Day of Week Data Improvement,29.48815198779893
5170,Linear,Season Data Improvement,0.5449622724838434
5171,Linear,Weather Data Improvement,-1.1474931687653083
5172,Ridge,No Additional Data,44.2793628776862
5173,Ridge,Any Data,30.80537799835943
5174,Ridge,Any Data Improvement,30.42949131076307
5175,Ridge,Day of Week Data Improvement,29.48709536956875
5176,Ridge,Season Data Improvement,0.5288851758498936
5177,Ridge,Weather Data Improvement,-1.1132068885650028
5178,Lasso,No Additional Data,44.28178671418805
5179,Lasso,Any Data,31.1976666355544
5180,Lasso,Any Data Improvement,29.547407748209608
5181,Lasso,Day of Week Data Improvement,28.785160260133935
5182,Lasso,Season Data Improvement,0.8685530387588614
5183,Lasso,Weather Data Improvement,-0.08923985543557933
5184,GradientBoost,No Additional Data,42.06564574511754
5185,GradientBoost,Any Data,31.446904811881083
5186,GradientBoost,Any Data Improvement,25.243261443262057
5187,GradientBoost,Day of Week Data Improvement,22.63382081912566
5188,GradientBoost,Season Data Improvement,2.712360998354967
5189,GradientBoost,Weather Data Improvement,4.3348379715228305
5190,SupportVector,No Additional Data,44.99972585607252
5191,SupportVector,Any Data,44.99972585607252
5192,SupportVector,Any Data Improvement,1.4210854715202004e-14
5193,SupportVector,Day of Week Data Improvement,-1.4959243483228875
5194,SupportVector,Season Data Improvement,-1.595891717647973
5195,SupportVector,Weather Data Improvement,-2.6933243131722975
5196,MultilayerPerceptron,No Additional Data,38.12768064478963
5197,MultilayerPerceptron,Any Data,31.258247614711575
5198,MultilayerPerceptron,Any Data Improvement,18.01691819147358
5199,MultilayerPerceptron,Day of Week Data Improvement,17.76189245717657
5200,MultilayerPerceptron,Season Data Improvement,0.62906209333795
5201,MultilayerPerceptron,Weather Data Improvement,-2.8179597699795096
5202,kNearestNeighbor,No Additional Data,45.14574978228023
5203,kNearestNeighbor,Any Data,44.124718241348795
5204,kNearestNeighbor,Any Data Improvement,2.2616338101714035
5205,kNearestNeighbor,Day of Week Data Improvement,0.8180652992548829
5206,kNearestNeighbor,Season Data Improvement,0.3279507368715855
5207,kNearestNeighbor,Weather Data Improvement,1.567088570241566
5208,MovingAverage,No Additional Data,52.89229062249841
5209,MovingAverage,Any Data,52.89229062249841
5210,MovingAverage,Any Data Improvement,1.4210854715202004e-14
5211,MovingAverage,Day of Week Data Improvement,1.4210854715202004e-14
5212,MovingAverage,Season Data Improvement,1.4210854715202004e-14
5213,MovingAverage,Weather Data Improvement,1.4210854715202004e-14
5214,Poisson,No Additional Data,48.53342645716069
5215,Poisson,Any Data,35.92343674187428
5216,Poisson,Any Data Improvement,25.982071812747336
5217,Poisson,Day of Week Data Improvement,25.982071812747336
5218,Poisson,Season Data Improvement,0.9230996296602001
5219,Poisson,Weather Data Improvement,-2.90941587040345
5220,RandomForest,No Additional Data,40.75450560430922
5221,RandomForest,Any Data,32.44631779727592
5222,RandomForest,Any Data Improvement,20.38593692608758
5223,RandomForest,Day of Week Data Improvement,18.265239497385068
5224,RandomForest,Season Data Improvement,2.575572534417603
5225,RandomForest,Weather Data Improvement,-4.149132779012021
5226,Linear,No Additional Data,47.57857091162471
5227,Linear,Any Data,32.88768300698173
5228,Linear,Any Data Improvement,30.877110478855514
5229,Linear,Day of Week Data Improvement,30.877110478855514
5230,Linear,Season Data Improvement,0.12511997112233075
5231,Linear,Weather Data Improvement,0.31287198725574683
5232,Ridge,No Additional Data,47.57857226567802
5233,Ridge,Any Data,32.888704043361095
5234,Ridge,Any Data Improvement,30.874966445585898
5235,Ridge,Day of Week Data Improvement,30.874966445585898
5236,Ridge,Season Data Improvement,0.12804800975946762
5237,Ridge,Weather Data Improvement,0.3230926147415545
5238,Lasso,No Additional Data,47.58719054035045
5239,Lasso,Any Data,33.26200881275046
5240,Lasso,Any Data Improvement,30.103020508120323
5241,Lasso,Day of Week Data Improvement,29.706101823409924
5242,Lasso,Season Data Improvement,0.092782360186078
5243,Lasso,Weather Data Improvement,0.6048107393566653
5244,GradientBoost,No Additional Data,40.10652855986701
5245,GradientBoost,Any Data,32.06002173341707
5246,GradientBoost,Any Data Improvement,20.062835441962832
5247,GradientBoost,Day of Week Data Improvement,18.553949103715993
5248,GradientBoost,Season Data Improvement,1.2473685096046694
5249,GradientBoost,Weather Data Improvement,-13.12464151351908
5250,SupportVector,No Additional Data,46.07323892835245
5251,SupportVector,Any Data,46.07323892835245
5252,SupportVector,Any Data Improvement,-1.4210854715202004e-14
5253,SupportVector,Day of Week Data Improvement,-3.8742521773089607
5254,SupportVector,Season Data Improvement,-4.045213050062031
5255,SupportVector,Weather Data Improvement,-5.584357324478077
5256,MultilayerPerceptron,No Additional Data,41.29824928523856
5257,MultilayerPerceptron,Any Data,32.24268153856898
5258,MultilayerPerceptron,Any Data Improvement,21.927243656564286
5259,MultilayerPerceptron,Day of Week Data Improvement,21.927243656564286
5260,MultilayerPerceptron,Season Data Improvement,-0.5627562572800286
5261,MultilayerPerceptron,Weather Data Improvement,-3.569521020914138
5262,kNearestNeighbor,No Additional Data,45.354310659966266
5263,kNearestNeighbor,Any Data,44.28722911420381
5264,kNearestNeighbor,Any Data Improvement,2.3527676426672173
5265,kNearestNeighbor,Day of Week Data Improvement,0.6763068815386646
5266,kNearestNeighbor,Season Data Improvement,0.18605356290578356
5267,kNearestNeighbor,Weather Data Improvement,1.9891238110924547
5268,MovingAverage,No Additional Data,58.27746648837741
5269,MovingAverage,Any Data,58.27746648837741
5270,MovingAverage,Any Data Improvement,0.0
5271,MovingAverage,Day of Week Data Improvement,0.0
5272,MovingAverage,Season Data Improvement,0.0
5273,MovingAverage,Weather Data Improvement,0.0
5274,Poisson,No Additional Data,50.28159085899163
5275,Poisson,Any Data,34.367092038901426
5276,Poisson,Any Data Improvement,31.650746422722392
5277,Poisson,Day of Week Data Improvement,31.650746422722392
5278,Poisson,Season Data Improvement,0.27645670971917014
5279,Poisson,Weather Data Improvement,1.1084448373555915
5280,RandomForest,No Additional Data,41.13541991681284
5281,RandomForest,Any Data,32.36262371436858
5282,RandomForest,Any Data Improvement,21.326623674160302
5283,RandomForest,Day of Week Data Improvement,19.189398537972167
5284,RandomForest,Season Data Improvement,0.21700024872177437
5285,RandomForest,Weather Data Improvement,-1.8818953558534588
5286,Linear,No Additional Data,44.94637910322136
5287,Linear,Any Data,32.22972853407366
5288,Linear,Any Data Improvement,28.292936656684518
5289,Linear,Day of Week Data Improvement,28.292936656684518
5290,Linear,Season Data Improvement,0.39630354092199127
5291,Linear,Weather Data Improvement,-0.7143884328000496
5292,Ridge,No Additional Data,44.94638131121333
5293,Ridge,Any Data,32.23053174270173
5294,Ridge,Any Data Improvement,28.291153141930963
5295,Ridge,Day of Week Data Improvement,28.291153141930963
5296,Ridge,Season Data Improvement,0.43061136083018425
5297,Ridge,Weather Data Improvement,-0.7071087906982996
5298,Lasso,No Additional Data,44.95911241744805
5299,Lasso,Any Data,32.834322657048624
5300,Lasso,Any Data Improvement,26.968481156433924
5301,Lasso,Day of Week Data Improvement,26.96367838390141
5302,Lasso,Season Data Improvement,0.1434067339363594
5303,Lasso,Weather Data Improvement,-0.2729568858054705
5304,GradientBoost,No Additional Data,40.8531724098366
5305,GradientBoost,Any Data,32.46138956195637
5306,GradientBoost,Any Data Improvement,20.541324829548998
5307,GradientBoost,Day of Week Data Improvement,20.10935476885028
5308,GradientBoost,Season Data Improvement,0.8735274440446688
5309,GradientBoost,Weather Data Improvement,-5.290333574148875
5310,SupportVector,No Additional Data,45.80057710881641
5311,SupportVector,Any Data,45.80057710881641
5312,SupportVector,Any Data Improvement,0.0
5313,SupportVector,Day of Week Data Improvement,-2.2667298960553524
5314,SupportVector,Season Data Improvement,-2.433168859011758
5315,SupportVector,Weather Data Improvement,-3.4406163177537508
5316,MultilayerPerceptron,No Additional Data,39.60866407086912
5317,MultilayerPerceptron,Any Data,31.573721911498758
5318,MultilayerPerceptron,Any Data Improvement,20.285819650453178
5319,MultilayerPerceptron,Day of Week Data Improvement,19.728855085556518
5320,MultilayerPerceptron,Season Data Improvement,-0.18051255361550034
5321,MultilayerPerceptron,Weather Data Improvement,-3.45769552771209
5322,kNearestNeighbor,No Additional Data,43.97144555636203
5323,kNearestNeighbor,Any Data,43.435691905470904
5324,kNearestNeighbor,Any Data Improvement,1.2184126405496585
5325,kNearestNeighbor,Day of Week Data Improvement,1.2184126405496585
5326,kNearestNeighbor,Season Data Improvement,0.19058667297437637
5327,kNearestNeighbor,Weather Data Improvement,-0.1682393033917151
5328,MovingAverage,No Additional Data,53.724366899798774
5329,MovingAverage,Any Data,53.724366899798774
5330,MovingAverage,Any Data Improvement,1.4210854715202004e-14
5331,MovingAverage,Day of Week Data Improvement,1.4210854715202004e-14
5332,MovingAverage,Season Data Improvement,1.4210854715202004e-14
5333,MovingAverage,Weather Data Improvement,1.4210854715202004e-14
5334,Poisson,No Additional Data,47.86755748552659
5335,Poisson,Any Data,35.27503560365599
5336,Poisson,Any Data Improvement,26.30700738319085
5337,Poisson,Day of Week Data Improvement,26.30700738319085
5338,Poisson,Season Data Improvement,1.092138838384031
5339,Poisson,Weather Data Improvement,-2.5919376633303983
5340,RandomForest,No Additional Data,41.52236592166351
5341,RandomForest,Any Data,33.31956636019759
5342,RandomForest,Any Data Improvement,19.75513528526143
5343,RandomForest,Day of Week Data Improvement,19.75513528526143
5344,RandomForest,Season Data Improvement,-0.6590081991353856
5345,RandomForest,Weather Data Improvement,-5.472681984922744
5346,Linear,No Additional Data,46.89140992870475
5347,Linear,Any Data,33.609255612031845
5348,Linear,Any Data Improvement,28.32534644803289
5349,Linear,Day of Week Data Improvement,28.32534644803289
5350,Linear,Season Data Improvement,-0.10798212554161069
5351,Linear,Weather Data Improvement,-1.2029359272064681
5352,Ridge,No Additional Data,46.89141432605685
5353,Ridge,Any Data,33.609940779211094
5354,Ridge,Any Data Improvement,28.323891991172985
5355,Ridge,Day of Week Data Improvement,28.323891991172985
5356,Ridge,Season Data Improvement,-0.16257756787430822
5357,Ridge,Weather Data Improvement,-1.2029032752283797
5358,Lasso,No Additional Data,46.90686882541203
5359,Lasso,Any Data,33.87344554853507
5360,Lasso,Any Data Improvement,27.785745677008492
5361,Lasso,Day of Week Data Improvement,27.657085165963025
5362,Lasso,Season Data Improvement,-0.0383848034392571
5363,Lasso,Weather Data Improvement,-0.45329616382521465
5364,GradientBoost,No Additional Data,44.23116846696936
5365,GradientBoost,Any Data,33.939337190357364
5366,GradientBoost,Any Data Improvement,23.268278079286233
5367,GradientBoost,Day of Week Data Improvement,23.268278079286233
5368,GradientBoost,Season Data Improvement,2.1232220237015014
5369,GradientBoost,Weather Data Improvement,2.363754105611875
5370,SupportVector,No Additional Data,47.669137041339944
5371,SupportVector,Any Data,47.669137041339944
5372,SupportVector,Any Data Improvement,0.0
5373,SupportVector,Day of Week Data Improvement,-1.8402762403922708
5374,SupportVector,Season Data Improvement,-1.9823165022256006
5375,SupportVector,Weather Data Improvement,-3.366826742599301
5376,MultilayerPerceptron,No Additional Data,43.28399362546408
5377,MultilayerPerceptron,Any Data,34.12838842208885
5378,MultilayerPerceptron,Any Data Improvement,21.152404010125736
5379,MultilayerPerceptron,Day of Week Data Improvement,21.152404010125736
5380,MultilayerPerceptron,Season Data Improvement,0.40643744038875695
5381,MultilayerPerceptron,Weather Data Improvement,-2.5539812546754206
5382,kNearestNeighbor,No Additional Data,46.698678411166455
5383,kNearestNeighbor,Any Data,44.3400921175967
5384,kNearestNeighbor,Any Data Improvement,5.050648913023153
5385,kNearestNeighbor,Day of Week Data Improvement,0.4287965379104435
5386,kNearestNeighbor,Season Data Improvement,0.6197282248545264
5387,kNearestNeighbor,Weather Data Improvement,4.479326332524266
5388,MovingAverage,No Additional Data,58.703090953867104
5389,MovingAverage,Any Data,58.703090953867104
5390,MovingAverage,Any Data Improvement,0.0
5391,MovingAverage,Day of Week Data Improvement,0.0
5392,MovingAverage,Season Data Improvement,0.0
5393,MovingAverage,Weather Data Improvement,0.0
5394,Poisson,No Additional Data,48.56672962875956
5395,Poisson,Any Data,34.71945033831982
5396,Poisson,Any Data Improvement,28.51186274284332
5397,Poisson,Day of Week Data Improvement,28.51186274284332
5398,Poisson,Season Data Improvement,-1.2514693357889826
5399,Poisson,Weather Data Improvement,-2.4744099531471875
5400,RandomForest,No Additional Data,40.424383114056
5401,RandomForest,Any Data,30.759707712217185
5402,RandomForest,Any Data Improvement,23.90803435285646
5403,RandomForest,Day of Week Data Improvement,17.36443358065887
5404,RandomForest,Season Data Improvement,1.9163466063969565
5405,RandomForest,Weather Data Improvement,2.7394355167678697
5406,Linear,No Additional Data,43.37676997013614
5407,Linear,Any Data,31.902839326017933
5408,Linear,Any Data Improvement,26.45178664067825
5409,Linear,Day of Week Data Improvement,26.45178664067825
5410,Linear,Season Data Improvement,-0.053902871584554646
5411,Linear,Weather Data Improvement,0.3768633297800079
5412,Ridge,No Additional Data,43.37677338806592
5413,Ridge,Any Data,31.903506359232974
5414,Ridge,Any Data Improvement,26.450254670139984
5415,Ridge,Day of Week Data Improvement,26.450254670139984
5416,Ridge,Season Data Improvement,-0.05435736660302837
5417,Ridge,Weather Data Improvement,0.383402064885189
5418,Lasso,No Additional Data,43.39127080733194
5419,Lasso,Any Data,31.97778813662352
5420,Lasso,Any Data Improvement,26.30363770949951
5421,Lasso,Day of Week Data Improvement,26.256660553033498
5422,Lasso,Season Data Improvement,0.0703619462900349
5423,Lasso,Weather Data Improvement,0.4331943995436376
5424,GradientBoost,No Additional Data,39.53332839948153
5425,GradientBoost,Any Data,31.48368475177278
5426,GradientBoost,Any Data Improvement,20.361664381930268
5427,GradientBoost,Day of Week Data Improvement,18.442221001344407
5428,GradientBoost,Season Data Improvement,1.3097677655677842
5429,GradientBoost,Weather Data Improvement,-2.037817871883334
5430,SupportVector,No Additional Data,44.42825134292866
5431,SupportVector,Any Data,44.42825134292866
5432,SupportVector,Any Data Improvement,0.0
5433,SupportVector,Day of Week Data Improvement,-2.7358566962412283
5434,SupportVector,Season Data Improvement,-2.8735977658981824
5435,SupportVector,Weather Data Improvement,-4.414265974201257
5436,MultilayerPerceptron,No Additional Data,38.123033476897255
5437,MultilayerPerceptron,Any Data,30.00043398448224
5438,MultilayerPerceptron,Any Data Improvement,21.306277994214057
5439,MultilayerPerceptron,Day of Week Data Improvement,19.999964843663662
5440,MultilayerPerceptron,Season Data Improvement,1.7430752592072594
5441,MultilayerPerceptron,Weather Data Improvement,-1.5149177401279985
5442,kNearestNeighbor,No Additional Data,44.879113547693294
5443,kNearestNeighbor,Any Data,40.16355316751138
5444,kNearestNeighbor,Any Data Improvement,10.507249380428732
5445,kNearestNeighbor,Day of Week Data Improvement,0.2788039600901868
5446,kNearestNeighbor,Season Data Improvement,0.2016912523324521
5447,kNearestNeighbor,Weather Data Improvement,10.46756333006546
5448,MovingAverage,No Additional Data,55.306119087408746
5449,MovingAverage,Any Data,55.306119087408746
5450,MovingAverage,Any Data Improvement,0.0
5451,MovingAverage,Day of Week Data Improvement,0.0
5452,MovingAverage,Season Data Improvement,0.0
5453,MovingAverage,Weather Data Improvement,0.0
5454,Poisson,No Additional Data,46.340105281042774
5455,Poisson,Any Data,35.25957938087758
5456,Poisson,Any Data Improvement,23.911309292381162
5457,Poisson,Day of Week Data Improvement,23.911309292381162
5458,Poisson,Season Data Improvement,0.1283669883433447
5459,Poisson,Weather Data Improvement,-1.1379562109078876
5460,RandomForest,No Additional Data,37.468870889236655
5461,RandomForest,Any Data,29.959484784812783
5462,RandomForest,Any Data Improvement,20.041666391876845
5463,RandomForest,Day of Week Data Improvement,20.041666391876845
5464,RandomForest,Season Data Improvement,-0.49268712099903667
5465,RandomForest,Weather Data Improvement,-0.5552179229548955
5466,Linear,No Additional Data,44.054934094329994
5467,Linear,Any Data,30.836984261799994
5468,Linear,Any Data Improvement,30.003335844806514
5469,Linear,Day of Week Data Improvement,30.003335844806514
5470,Linear,Season Data Improvement,-1.0134981624357948
5471,Linear,Weather Data Improvement,-1.1309964624558262
5472,Ridge,No Additional Data,44.054938204555185
5473,Ridge,Any Data,30.837681137011813
5474,Ridge,Any Data Improvement,30.001760543104638
5475,Ridge,Day of Week Data Improvement,30.001760543104638
5476,Ridge,Season Data Improvement,-0.9344097751374534
5477,Ridge,Weather Data Improvement,-1.0945387263675315
5478,Lasso,No Additional Data,44.06443331385171
5479,Lasso,Any Data,31.22528365950962
5480,Lasso,Any Data Improvement,29.137217226633624
5481,Lasso,Day of Week Data Improvement,28.979829404577984
5482,Lasso,Season Data Improvement,9.389802613668508e-06
5483,Lasso,Weather Data Improvement,0.12843220072677752
5484,GradientBoost,No Additional Data,38.36837694747804
5485,GradientBoost,Any Data,29.847408983970197
5486,GradientBoost,Any Data Improvement,22.208309658686062
5487,GradientBoost,Day of Week Data Improvement,22.208309658686062
5488,GradientBoost,Season Data Improvement,-0.3262386503736536
5489,GradientBoost,Weather Data Improvement,-9.888678057163858
5490,SupportVector,No Additional Data,45.08845571055702
5491,SupportVector,Any Data,45.08845571055702
5492,SupportVector,Any Data Improvement,0.0
5493,SupportVector,Day of Week Data Improvement,-3.07101509975395
5494,SupportVector,Season Data Improvement,-3.1759900049609797
5495,SupportVector,Weather Data Improvement,-5.140174725124396
5496,MultilayerPerceptron,No Additional Data,37.57890320520406
5497,MultilayerPerceptron,Any Data,30.47290576754206
5498,MultilayerPerceptron,Any Data Improvement,18.909539213688205
5499,MultilayerPerceptron,Day of Week Data Improvement,18.909539213688205
5500,MultilayerPerceptron,Season Data Improvement,-0.37151176937308605
5501,MultilayerPerceptron,Weather Data Improvement,-2.2385106097591745
5502,kNearestNeighbor,No Additional Data,43.85231085328631
5503,kNearestNeighbor,Any Data,41.24767065358363
5504,kNearestNeighbor,Any Data Improvement,5.939573420467724
5505,kNearestNeighbor,Day of Week Data Improvement,2.0694720976115235
5506,kNearestNeighbor,Season Data Improvement,0.9379359625499859
5507,kNearestNeighbor,Weather Data Improvement,5.773605766774622
5508,MovingAverage,No Additional Data,57.51725207026398
5509,MovingAverage,Any Data,57.51725207026398
5510,MovingAverage,Any Data Improvement,0.0
5511,MovingAverage,Day of Week Data Improvement,0.0
5512,MovingAverage,Season Data Improvement,0.0
5513,MovingAverage,Weather Data Improvement,0.0
5514,Poisson,No Additional Data,46.38251796438299
5515,Poisson,Any Data,33.252991646196186
5516,Poisson,Any Data Improvement,28.30705812105529
5517,Poisson,Day of Week Data Improvement,28.30705812105529
5518,Poisson,Season Data Improvement,-0.035887734911113967
5519,Poisson,Weather Data Improvement,-1.150839790130803
5520,RandomForest,No Additional Data,40.8427717355166
5521,RandomForest,Any Data,33.86308532039592
5522,RandomForest,Any Data Improvement,17.089159522078162
5523,RandomForest,Day of Week Data Improvement,15.735203136885403
5524,RandomForest,Season Data Improvement,-0.525397597219893
5525,RandomForest,Weather Data Improvement,-7.540943062265555
5526,Linear,No Additional Data,46.32471038794281
5527,Linear,Any Data,34.1657188482247
5528,Linear,Any Data Improvement,26.247312585213265
5529,Linear,Day of Week Data Improvement,25.950493041793436
5530,Linear,Season Data Improvement,0.44832308340312466
5531,Linear,Weather Data Improvement,-0.06925452896484785
5532,Ridge,No Additional Data,46.32471428292992
5533,Ridge,Any Data,34.119542648751995
5534,Ridge,Any Data Improvement,26.346998191147776
5535,Ridge,Day of Week Data Improvement,25.948419142227976
5536,Ridge,Season Data Improvement,0.6230400720459102
5537,Ridge,Weather Data Improvement,-0.06048053431527478
5538,Lasso,No Additional Data,46.331615995656236
5539,Lasso,Any Data,34.68547165713843
5540,Lasso,Any Data Improvement,25.136495000756454
5541,Lasso,Day of Week Data Improvement,24.791462412097175
5542,Lasso,Season Data Improvement,0.679512974189791
5543,Lasso,Weather Data Improvement,0.2504717098342297
5544,GradientBoost,No Additional Data,40.32110088130824
5545,GradientBoost,Any Data,33.60846969356362
5546,GradientBoost,Any Data Improvement,16.647936293962672
5547,GradientBoost,Day of Week Data Improvement,16.62214175673043
5548,GradientBoost,Season Data Improvement,-1.568246523450867
5549,GradientBoost,Weather Data Improvement,-10.689102461698212
5550,SupportVector,No Additional Data,49.045570353947156
5551,SupportVector,Any Data,49.045570353947156
5552,SupportVector,Any Data Improvement,-1.4210854715202004e-14
5553,SupportVector,Day of Week Data Improvement,-0.0239452471355861
5554,SupportVector,Season Data Improvement,-0.1666132864599632
5555,SupportVector,Weather Data Improvement,-1.6416372939846156
5556,MultilayerPerceptron,No Additional Data,38.7051401326306
5557,MultilayerPerceptron,Any Data,33.26897105323324
5558,MultilayerPerceptron,Any Data Improvement,14.045083058139795
5559,MultilayerPerceptron,Day of Week Data Improvement,14.045083058139795
5560,MultilayerPerceptron,Season Data Improvement,-0.3439422932492704
5561,MultilayerPerceptron,Weather Data Improvement,-4.299200953937088
5562,kNearestNeighbor,No Additional Data,44.03749438664856
5563,kNearestNeighbor,Any Data,43.501747859934326
5564,kNearestNeighbor,Any Data Improvement,1.2165690491161598
5565,kNearestNeighbor,Day of Week Data Improvement,1.2165690491161598
5566,kNearestNeighbor,Season Data Improvement,0.29584064591360004
5567,kNearestNeighbor,Weather Data Improvement,-0.24491425990852633
5568,MovingAverage,No Additional Data,56.89428045890176
5569,MovingAverage,Any Data,56.89428045890176
5570,MovingAverage,Any Data Improvement,0.0
5571,MovingAverage,Day of Week Data Improvement,0.0
5572,MovingAverage,Season Data Improvement,0.0
5573,MovingAverage,Weather Data Improvement,0.0
5574,Poisson,No Additional Data,48.341571742060715
5575,Poisson,Any Data,34.6232834558475
5576,Poisson,Any Data Improvement,28.377828423558057
5577,Poisson,Day of Week Data Improvement,28.213689986031895
5578,Poisson,Season Data Improvement,0.8987762547729261
5579,Poisson,Weather Data Improvement,-0.6031450670389518
5580,RandomForest,No Additional Data,37.62341984281457
5581,RandomForest,Any Data,29.667713161875472
5582,RandomForest,Any Data Improvement,21.145623428643475
5583,RandomForest,Day of Week Data Improvement,13.282183142707154
5584,RandomForest,Season Data Improvement,-3.4454093889030872
5585,RandomForest,Weather Data Improvement,-1.0552818569601072
5586,Linear,No Additional Data,44.30672476201206
5587,Linear,Any Data,31.48949489962869
5588,Linear,Any Data Improvement,28.928407439794952
5589,Linear,Day of Week Data Improvement,28.928407439794952
5590,Linear,Season Data Improvement,-0.5812566885405346
5591,Linear,Weather Data Improvement,-2.9409476553815352
5592,Ridge,No Additional Data,44.306728542448184
5593,Ridge,Any Data,31.490355227829827
5594,Ridge,Any Data Improvement,28.92647174873133
5595,Ridge,Day of Week Data Improvement,28.92647174873133
5596,Ridge,Season Data Improvement,-0.43450551691358896
5597,Ridge,Weather Data Improvement,-2.930671517798544
5598,Lasso,No Additional Data,44.317785131887256
5599,Lasso,Any Data,31.98814586487219
5600,Lasso,Any Data Improvement,27.820973521855265
5601,Lasso,Day of Week Data Improvement,27.820973521855265
5602,Lasso,Season Data Improvement,0.13674523755736345
5603,Lasso,Weather Data Improvement,-1.5629632242405336
5604,GradientBoost,No Additional Data,38.11593911738422
5605,GradientBoost,Any Data,30.476460139951815
5606,GradientBoost,Any Data Improvement,20.042741053566573
5607,GradientBoost,Day of Week Data Improvement,20.042741053566573
5608,GradientBoost,Season Data Improvement,0.05844918263210275
5609,GradientBoost,Weather Data Improvement,-5.990191215200198
5610,SupportVector,No Additional Data,42.94277949252703
5611,SupportVector,Any Data,42.94277949252703
5612,SupportVector,Any Data Improvement,-1.4210854715202004e-14
5613,SupportVector,Day of Week Data Improvement,-3.5001036263556387
5614,SupportVector,Season Data Improvement,-3.6547516908728994
5615,SupportVector,Weather Data Improvement,-6.509673856336846
5616,MultilayerPerceptron,No Additional Data,38.51461775233446
5617,MultilayerPerceptron,Any Data,30.364502273477537
5618,MultilayerPerceptron,Any Data Improvement,21.16109662898816
5619,MultilayerPerceptron,Day of Week Data Improvement,21.16109662898816
5620,MultilayerPerceptron,Season Data Improvement,-1.1822134200744046
5621,MultilayerPerceptron,Weather Data Improvement,-4.437524501405392
5622,kNearestNeighbor,No Additional Data,41.164676331869764
5623,kNearestNeighbor,Any Data,40.528464986526856
5624,kNearestNeighbor,Any Data Improvement,1.5455273842402448
5625,kNearestNeighbor,Day of Week Data Improvement,0.4486400204161214
5626,kNearestNeighbor,Season Data Improvement,0.9188609673903869
5627,kNearestNeighbor,Weather Data Improvement,0.13251457336976102
5628,MovingAverage,No Additional Data,57.015973872203084
5629,MovingAverage,Any Data,57.015973872203084
5630,MovingAverage,Any Data Improvement,0.0
5631,MovingAverage,Day of Week Data Improvement,0.0
5632,MovingAverage,Season Data Improvement,0.0
5633,MovingAverage,Weather Data Improvement,0.0
5634,Poisson,No Additional Data,48.71196396964075
5635,Poisson,Any Data,34.66081371922219
5636,Poisson,Any Data Improvement,28.845378230234772
5637,Poisson,Day of Week Data Improvement,28.845378230234772
5638,Poisson,Season Data Improvement,-0.5537433509733631
5639,Poisson,Weather Data Improvement,-4.523749013667455
5640,RandomForest,No Additional Data,41.65239319249992
5641,RandomForest,Any Data,35.17900303748311
5642,RandomForest,Any Data Improvement,15.541460307213342
5643,RandomForest,Day of Week Data Improvement,12.168608023515233
5644,RandomForest,Season Data Improvement,-0.7274827485718021
5645,RandomForest,Weather Data Improvement,-7.326842058290225
5646,Linear,No Additional Data,46.111049983255526
5647,Linear,Any Data,34.960885263401885
5648,Linear,Any Data Improvement,24.181112171383305
5649,Linear,Day of Week Data Improvement,24.153239905999556
5650,Linear,Season Data Improvement,0.17863902114157781
5651,Linear,Weather Data Improvement,-1.2092556477957004
5652,Ridge,No Additional Data,46.11105314494487
5653,Ridge,Any Data,34.96330262542307
5654,Ridge,Any Data Improvement,24.17587489160161
5655,Ridge,Day of Week Data Improvement,24.146928295756723
5656,Ridge,Season Data Improvement,0.182793457616782
5657,Ridge,Weather Data Improvement,-1.185061654735236
5658,Lasso,No Additional Data,46.121434319085154
5659,Lasso,Any Data,35.45226343906582
5660,Lasso,Any Data Improvement,23.132782051412505
5661,Lasso,Day of Week Data Improvement,23.1190323202119
5662,Lasso,Season Data Improvement,0.14906080755511653
5663,Lasso,Weather Data Improvement,0.31566818124149165
5664,GradientBoost,No Additional Data,41.35877444103376
5665,GradientBoost,Any Data,33.675059215633866
5666,GradientBoost,Any Data Improvement,18.57819853041042
5667,GradientBoost,Day of Week Data Improvement,18.426244118222414
5668,GradientBoost,Season Data Improvement,-0.5305761830052234
5669,GradientBoost,Weather Data Improvement,-8.599532143444591
5670,SupportVector,No Additional Data,46.790443228333224
5671,SupportVector,Any Data,46.790443228333224
5672,SupportVector,Any Data Improvement,0.0
5673,SupportVector,Day of Week Data Improvement,-1.5584972230734593
5674,SupportVector,Season Data Improvement,-1.7147417292840998
5675,SupportVector,Weather Data Improvement,-3.5177886103042226
5676,MultilayerPerceptron,No Additional Data,41.54535432587131
5677,MultilayerPerceptron,Any Data,34.21135453522553
5678,MultilayerPerceptron,Any Data Improvement,17.652996128326947
5679,MultilayerPerceptron,Day of Week Data Improvement,16.738885108577904
5680,MultilayerPerceptron,Season Data Improvement,2.828994729820579
5681,MultilayerPerceptron,Weather Data Improvement,-2.4766503265003763
5682,kNearestNeighbor,No Additional Data,47.89090819921769
5683,kNearestNeighbor,Any Data,47.33632109525229
5684,kNearestNeighbor,Any Data Improvement,1.1580216889151842
5685,kNearestNeighbor,Day of Week Data Improvement,0.39924678623495424
5686,kNearestNeighbor,Season Data Improvement,0.09302283686929513
5687,kNearestNeighbor,Weather Data Improvement,0.529287733917613
5688,MovingAverage,No Additional Data,55.218734981970734
